	Name der Institution	Ort	Name Ministerien	Affiliation ROR	ROR ID	GRID ID	Wikidata ID	Einrichtungsart	URL Webseite Institution	Name GERiT	Ort GERiT	GERiT ID 	URL der Einrichtung GERiT	Name GERiT English	GRID ID GERiT	DFG Instituts ID GERiT	Straße GERiT	Hausnummer GERiT	Postfach GERiT	Postleitzahl vor Ort GERiT	Ort GERiT	DESTATIS Fächerguppe GERiT	DESTATIS Lehr- Forschungsbereich GERiT	DESTATIS Fachgebiet GERiT	Crossref ID 1 GERiT	Crossref ID 2 GERiT	Crossref ID 3 GERiT	Einrichtungsart GERiT	Einrichtungsart GERIT English	OA Webseite der Institution	OA Webseite Datum	OA-Beauftragte/r	OA-Beauftragte/r URL	OA-Beauftragte/r URL Datum	Ansprechperson für Open Access	Ansprechperson für Open Access URL	Ansprechperson für Open Access URL Datum	(Funktions-)Emailadresse	OA Policy	OA Policy Datum	OA Policy URL	OA Policy URL Datum	OA Leitlinie	OA Leitlinie Datum	OA Leitlinie URL	OA Leitlinie URL Datum	Publikationsfonds	Publikationsfonds Art der Finanzierung	Zs. Publikationsfonds	Zs. Publikationsfonds URL	Mono Publikationsfonds 	Mono Publikationsfonds URL	Publikationsfonds Datum Recherche	Repositorium URL	OA-Verlag	OA-Verlag URL	OA-Verlag Datum Recherche	OJS-Standort	OJS-Standort URL	OJS-Standort Datum Recherche	OA/OS-Preis URL	Berliner Erklärung	Datum Berliner Erklärung (Bundesländeratlas)	Berliner Erklärung Datum Recherche	OA2020	Datum OA2020 (Bundesländeratlas)	OA2020 Datum Recherche	DORA Institution	DORA Datum Recherche	Jussieu	Jussieu Datum Recherche	aktualisiert am
Rheinland-Pfalz	Bundesamt für Ausrüstung, Informationstechnik und Nutzung der Bundeswehr	Koblenz	NA	NA	https://ror.org/026sbm463	grid.500251.3	Q1005422	Ressortforschung	www.bwb.org/portal/a/bwb	Bundesamt für Ausrüstung, Informationstechnik und Nutzung der Bundeswehr	Koblenz	http://www.gerit.org/de/institutiondetail/186881372	www.bwb.org/portal/a/bwb	Federal Office of Bundeswehr Equipment, Information Technology and In-Service Support (BAAINBw)	grid.500251.3	NA	Ferdinand-Sauerbruch-Straße	1	NA	56073	Koblenz	Ingenieurwissenschaften	Elektrotechnik und Informationstechnik	Kommunikations- und Informationstechnik	NA	NA	NA	Bundesforschung	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		14.06.2021
Rheinland-Pfalz	Cusanus Hochschule Bernkastel-Kues	Bernkastel-Kues	NA	NA	NA	NA	NA	Hochschule	www.cusanus-hochschule.de	Cusanus Hochschule Bernkastel-Kues	Bernkastel-Kues	http://www.gerit.org/de/institutiondetail/321664161	www.cusanus-hochschule.de	Cusanus Hochschule Bernkastel-Kues	NA	NA	Mandatstraße	1	NA	54470	Bernkastel-Kues	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		14.06.2021
Rheinland-Pfalz	Hochschule der Deutschen Bundesbank Hachenburg	Hachenburg	NA	NA	https://ror.org/05fwp8t64	grid.465948.2	Q1622151	Hochschule	www.hochschule-bundesbank.de/hochschule-de	Hochschule der Deutschen Bundesbank Hachenburg	Hachenburg	http://www.gerit.org/de/institutiondetail/198619040	www.hochschule-bundesbank.de/hochschule-de	University of Applied Sciences of the Deutsche Bundesbank Hachenburg	grid.465948.2	NA	Schloss	NA	NA	57627	Hachenburg	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		14.06.2021
Rheinland-Pfalz	Hochschule Trier	Trier	Hochschule Trier	NA	https://ror.org/02e3hdx05	grid.434099.3	Q896546	Hochschule	www.hochschule-trier.de/	Hochschule Trier	Trier	http://www.gerit.org/de/institutiondetail/10638	www.hochschule-trier.de/	Trier University of Applied Sciences	grid.434099.3	NA	Schneidershof	NA	NA	54293	Trier	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	28.12.2020	NA	NA	28.12.2020	Recherche fehlt	NA	28.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	28.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		28.12.2020
Rheinland-Pfalz	Hochschule für öffentliche Verwaltung Rheinland-Pfalz	Mayen	Hochschule für öffentliche Verwaltung Rheinland-Pfalz	NA	https://ror.org/02nzadc54	grid.466304.3	Q1391292	Hochschule	www.hoev-rlp.de/de/startseite/	Hochschule für öffentliche Verwaltung Rheinland-Pfalz	Mayen	http://www.gerit.org/de/institutiondetail/210908338	hoev-rlp.de/de/startseite-der-hoev/	University of Applied Sciences for Public Administration Rhineland-Palatinate	grid.466304.3	NA	NA	NA	Postfach 2053	56710	Mayen	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	28.12.2020	NA	NA	28.12.2020	Recherche fehlt	NA	28.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	28.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		28.12.2020
Rheinland-Pfalz	Hochschule Koblenz	Koblenz	Hochschule Koblenz	NA	https://ror.org/04j351e79	grid.440950.c	Q1622117	Hochschule	www.hs-koblenz.de/home	Hochschule Koblenz	Koblenz	http://www.gerit.org/de/institutiondetail/29880	www.hs-koblenz.de/home/	Koblenz University of Applied Sciences	grid.440950.c	NA	Konrad-Zuse-Straße	1	NA	56075	Koblenz	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	28.12.2020	NA	NA	28.12.2020	Recherche fehlt	NA	28.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	28.12.2020	opus4.kobv.de/opus4-hs-koblenz/home	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		28.12.2020
Rheinland-Pfalz	Hochschule Mainz	Mainz	Hochschule Mainz	NA	https://ror.org/02re32a17	grid.465974.d	Q459724	Hochschule	www.hs-mainz.de/	Hochschule Mainz	Mainz	http://www.gerit.org/de/institutiondetail/10542	www.hs-mainz.de/	Mainz University of Applied Sciences	grid.465974.d	NA	Lucy-Hillebrand-Straße	2	NA	55128	Mainz	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	28.12.2020	NA	NA	28.12.2020	Recherche fehlt	NA	28.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	28.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		28.12.2020
Rheinland-Pfalz	Hochschule Worms	Worms	Hochschule Worms	NA	https://ror.org/031ph8d53	grid.440515.1	Q1391239	Hochschule	www.hs-worms.de/	Hochschule Worms	Worms	http://www.gerit.org/de/institutiondetail/10329	www.hs-worms.de/	Worms University of Applied Sciences	grid.440515.1	NA	Erenburgerstraße	19	NA	67549	Worms	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	28.12.2020	NA	NA	28.12.2020	Recherche fehlt	NA	28.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	28.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		28.12.2020
Rheinland-Pfalz	Hochschule für Wirtschaft und Gesellschaft Ludwigshafen	Ludwigshafen	Hochschule für Wirtschaft und Gesellschaft Ludwigshafen	NA	https://ror.org/042xxdh20	grid.449018.0	Q1622125	Hochschule	www.hwg-lu.de/	Hochschule für Wirtschaft und Gesellschaft Ludwigshafen	Ludwigshafen	http://www.gerit.org/de/institutiondetail/12983	www.hwg-lu.de/	University of Applied Sciences Ludwigshafen am Rhein	grid.449018.0	NA	Ernst-Boehe-Straße	4	NA	67059	Ludwigshafen	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	44193	NA	NA	28.12.2020	Recherche fehlt	NA	28.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	44193	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		44193
Rheinland-Pfalz	Katholische Hochschule Mainz	Mainz	Katholische Hochschule Mainz	NA	https://ror.org/05m0ggf57	grid.448681.7	Q872180	Hochschule	www.kh-mz.de/katholische-hochschule/	Katholische Hochschule Mainz	Mainz	http://www.gerit.org/de/institutiondetail/13091	www.kh-mz.de/katholische-hochschule/	Catholic College of Mainz	grid.448681.7	NA	Saarstraße	3	NA	55122	Mainz	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	28.12.2020	NA	NA	28.12.2020	Recherche fehlt	NA	28.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	28.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		28.12.2020
Rheinland-Pfalz	Kunsthochschule Mainz	Mainz	Kunsthochschule Mainz	NA	NA	NA	Q1792452	Hochschule	www.kunsthochschule-mainz.de/	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.12.2020	NA	NA	28.12.2020	Recherche fehlt	NA	28.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	28.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		28.12.2020
Rheinland-Pfalz	Hochschule für Finanzen Rheinland-Pfalz	Edenkoben	Hochschule für Finanzen Rheinland-Pfalz	NA	https://ror.org/05d6z1532	grid.466296.9	NA	Hochschule	www.landesfinanzschule-edenkoben.fin-rlp.de/startseite	Hochschule für Finanzen Rheinland-Pfalz	Edenkoben	http://www.gerit.org/de/institutiondetail/210905181	landesfinanzschule-edenkoben.fin-rlp.de/startseite/	College of Finance Rhineland-Palatinate	grid.466296.9	NA	Luitpoldstraße	33	NA	67480	Edenkoben	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	28.12.2020	NA	NA	28.12.2020	Recherche fehlt	NA	28.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	28.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		28.12.2020
Rheinland-Pfalz	Hochschule für Musik Mainz	Mainz	Hochschule für Musik Mainz	NA	NA	NA	Q1622203	Hochschule	www.musik.uni-mainz.de/	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.12.2020	NA	NA	28.12.2020	Recherche fehlt	NA	28.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	28.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		28.12.2020
Rheinland-Pfalz	Technische Universität Kaiserslautern	Kaiserslautern	Technische Universität Kaiserslautern	University of Kaiserslautern	https://ror.org/04zrf7b53	grid.7645.0	Q678965	Universität	www.uni-kl.de/startseite/	Technische Universität Kaiserslautern	Kaiserslautern	http://www.gerit.org/de/institutiondetail/10325	www.uni-kl.de/startseite/	University of Kaiserslautern	grid.7645.0	10325	NA	NA	Postfach 3049	67653	Kaiserslautern	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	100009044	NA	NA	Universität	university	www.ub.uni-kl.de/schreiben-publizieren/open-access/	01.12.2020	Dipl.-Kult. Julia Heitmann-Pletsch	www.ub.uni-kl.de/schreiben-publizieren/open-access/	01.12.2020	Recherche fehlt	www.ub.uni-kl.de/schreiben-publizieren/open-access/	01.03.2021	openaccess[at]ub[​dot]uni-kl[​dot]de	ja	NA	www.ub.uni-kl.de/fileadmin/ub/pdf/Open_Access/TU_KL_Open-Access-Policy.pdf		NA	NA			ja	DFG-Kofinanziert	ja	www.ub.uni-kl.de/schreiben-publizieren/open-access/foerderungfinanzierung-von-oa-publikationen/#c12181	nein	NA	01.12.2020	kluedo.ub.uni-kl.de/home	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja	03.03.2016		nein	NA		nein		nein		01.12.2020
Rheinland-Pfalz	Johannes Gutenberg-Universität Mainz	Mainz	Johannes Gutenberg-Universität Mainz	Johannes Gutenberg University of Mainz	https://ror.org/023b0x485	grid.5802.f	Q161982	Universität	www.uni-mainz.de	Johannes Gutenberg-Universität Mainz	Mainz	http://www.gerit.org/de/institutiondetail/10323	www.uni-mainz.de	Johannes Gutenberg University Mainz	grid.5802.f	10323	Saarstraße	21	NA	55122	Mainz	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	501100004033	501100004812	501100003783	Universität	university	www.ub.uni-mainz.de/de/open-access	01.12.2020	NA	NA	01.12.2020	Karin Eckert	www.ub.uni-mainz.de/de/open-access	01.12.2020	publikationssysteme[at]ub[​dot]uni-mainz[​dot]de	ja	01.2012	www.ub.uni-mainz.de/de/open-access/open-access-policy-jgu		NA	NA			ja	Eigenmittel	ja	www.ub.uni-mainz.de/de/open-access/foerderkriterien-open-access	ja	www.ub.uni-mainz.de/de/open-access/foerderkriterien-open-access	01.12.2020	openscience.ub.uni-mainz.de/	nein	NA	13.06.2021	Herausgabe einer eigenen Open-Access-Zeitschrift an der JGU	https://www.ub.uni-mainz.de/de/open-access/herausgabe-einer-eigenen-open-access-zeitschrift	12.05.2021	NA	ja	25.01.2013		nein	NA		nein		nein		01.12.2020
Rheinland-Pfalz	Philosophisch-Theologische Hochschule Vallendar	Vallendar	Philosophisch-Theologische Hochschule Vallendar	Philosophisch-Theologische Hochschule Vallendar	https://ror.org/036smcz74	grid.466244.6	Q1619104	Universität	www.pthv.de	Philosophisch-Theologische Hochschule Vallendar	Vallendar	http://www.gerit.org/de/institutiondetail/10540	www.pthv.de	Philosophisch-Theologische Hochschule Vallendar	grid.466244.6	10540	Pallottistraße	3	NA	56179	Vallendar	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Universität	university	NA	44193	NA	NA	28.12.2020	Recherche fehlt	NA	28.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	44193	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		44193
Rheinland-Pfalz	Universität Koblenz-Landau	Mainz	Universität Koblenz-Landau	University of Koblenz and Landau	https://ror.org/01j9f6752	grid.5892.6	Q448590	Universität	www.uni-koblenz-landau.de	Universität Koblenz-Landau	Mainz	http://www.gerit.org/de/institutiondetail/10465	www.uni-koblenz-landau.de	University of Koblenz-Landau	grid.5892.6	10465	Rhabanusstraße	3	NA	55118	Mainz	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Universität	university	www.uni-koblenz-landau.de/de/bibliothek/publizieren/open-access	01.12.2020	NA	NA	01.12.2020	Recherche fehlt	www.uni-koblenz-landau.de/de/bibliothek/publizieren/open-access/oapublikationsfonds	01.03.2021	openaccess[at]uni-koblenz-landau[​dot]de	nein	NA	NA		NA	NA			ja	Eigenmittel	ja	www.uni-koblenz-landau.de/de/bibliothek/publizieren/open-access/oapublikationsfonds	nein	NA	01.12.2020	kola.opus.hbz-nrw.de/home	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		01.12.2020
Rheinland-Pfalz	Deutsche Universität für Verwaltungswissenschaften Speyer	Speyer	Deutsche Universität für Verwaltungswissenschaften Speyer	German University of Administrative Sciences	https://ror.org/01d30w739	grid.448867.1	Q22963	Universität	www.uni-speyer.de/de/	Deutsche Universität für Verwaltungswissenschaften Speyer	Speyer	http://www.gerit.org/de/institutiondetail/10328	www.uni-speyer.de/de/	German University of Administrative Sciences Speyer	grid.448867.1	10328	Freiherr-vom-Stein-Straße	2	NA	67346	Speyer	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Universität	university	NA	28.12.2020	NA	NA	28.12.2020	Recherche fehlt	NA	28.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	28.12.2020	https://dopus.uni-speyer.de/	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		28.12.2020
Rheinland-Pfalz	Universität Trier	Trier	Universität Trier	University of Trier	https://ror.org/02778hg05	grid.12391.38	Q702486	Universität	www.uni-trier.de	Universität Trier	Trier	http://www.gerit.org/de/institutiondetail/10321	www.uni-trier.de	Trier University	grid.12391.38	10321	NA	NA	NA	54286	Trier	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Universität	university	www.uni-trier.de/index.php?id=60801	01.12.2020	NA	NA	01.12.2020	Recherche fehlt	www.uni-trier.de/index.php?id=60801	26.02.2021	openaccess[at]uni-trier[​dot]de	ja	16.06.2016	www.uni-trier.de/fileadmin/forschung/forschung/Downloads/OPEN_ACCESS_POLICY_2016.pdf		NA	NA			ja	DFG-Kofinanziert	ja	www.uni-trier.de/index.php?id=60802	nein	NA	01.12.2020	ubt.opus.hbz-nrw.de/home	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		01.12.2020
Rheinland-Pfalz	Theologische Fakultät Trier	Trier	NA	NA	NA	NA	Q1714370	Universität	www.uni-trier.de/index.php?id=41977	Theologische Fakultät Trier	Trier	http://www.gerit.org/de/institutiondetail/10327	www.uni-trier.de/index.php?id=41977	Theologische Fakultät Trier	NA	10327	Universitätsring	19	NA	54296	Trier	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Universität	university	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		14.06.2021
Rheinland-Pfalz	WHU - Otto Beisheim School of Management	Vallendar	NA	WHU-Otto Beisheim School of Management	https://ror.org/01yhahq71	grid.454339.c	Q316595	Universität	www.whu.edu/	WHU - Otto Beisheim School of Management	WHU - Otto Beisheim School of Management	http://www.gerit.org/de/institutiondetail/970772	www.whu.edu/	WHU - Otto Beisheim School of Management	grid.454339.c	970772	Burgplatz	2	NA	56179	Vallendar	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Universität	university	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	https://opus4.kobv.de/opus4-whu/	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		14.06.2021
Saarland	Fraunhofer-Institut für Zerstörungsfreie Prüfverfahren (IZFP)	Saarbrücken	Fraunhofer-Institut für Zerstörungsfreie Prüfverfahren (IZFP)	NA	https://ror.org/03wq67h32	grid.469830.0	Q1452048	Forschungsorganisation: Frauenhofer-Gesellschaft	www.izfp.fraunhofer.de/	Fraunhofer-Institut für Zerstörungsfreie Prüfverfahren (IZFP)	Saarbrücken	http://www.gerit.org/de/institutiondetail/10658	www.izfp.fraunhofer.de/	Fraunhofer Institute for Nondestructive Testing (IZFP)	grid.469830.0	10658	Campus E3.1	NA	NA	66123	Saarbrücken	Ingenieurwissenschaften	Materialwissenschaft und Werkstofftechnik	Materialwissenschaft	NA	NA	NA	FhG	Fraunhofer	https://www.openaccess.fraunhofer.de/	25.06.2021	NA	NA	NA	Research Services & Open Science	https://irb.fraunhofer.de/de/research-services.html	25.06.2021	NA	ja, als FhG	Juni 2008	https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf		https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf	Oktober 2015			ja	Eigenmittel; über FhG-Publikationsfonds	ja	NA	NA	NA	Recherche fehlt	https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als FhG	22.10.2003	28.06.2021	nein	NA		nein		nein		14.06.2021
Saarland	CISPA - Helmholtz-Zentrum für Informationssicherheit	Saarbrücken	CISPA - Helmholtz-Zentrum für Informationssicherheit	Helmholtz Center for Information Security	https://ror.org/02njgxr09	grid.507511.7	Q55436361	Forschungsorganisation: Helmholtz-Gemeinschaft	www.cispa.de/de	CISPA - Helmholtz-Zentrum für Informationssicherheit	Saarbrücken	http://www.gerit.org/de/institutiondetail/407295139	cispa.saarland/de/	Helmholtz Center for Information Security (CISPA)	grid.507511.7	407295139	Stuhlsatzenhaus	5	NA	66123	Saarbrücken	Ingenieurwissenschaften	Informatik	Informatik allgemein	NA	NA	NA	HGF	Helmholtz	NA	04.01.2021	NA	NA	18.06.2021	Georg Demme	https://cispa.de/de/people/georg.demme	01.03.2021	demme[at]cispa[​dot]saarland	nein	NA	NA		https://gfzpublic.gfz-potsdam.de/pubman/item/item_5004288	07.04.2016			nein	NA	NA	NA	NA	NA	04.01.2021	https://publications.cispa.saarland/	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als HGF	22.10.2003		ja	21.03.2016		nein		nein		04.01.2021
Saarland	Schloss Dagstuhl - Leibniz-Zentrum für Informatik GmbH (LZI)	Wadern	Schloss Dagstuhl - Leibniz-Zentrum für Informatik GmbH (LZI)	Schloss Dagstuhl – Leibniz Center for Informatics	https://ror.org/00k4h2615	grid.469874.0	Q879857	Forschungsorganisation: Leibniz-Gemeinschaft	www.dagstuhl.de/	Schloss Dagstuhl - Leibniz-Zentrum für Informatik GmbH (LZI)	Wadern	http://www.gerit.org/de/institutiondetail/26040	www.dagstuhl.de/	Schloss Dagstuhl - Leibniz Centre for Informatics (LZI GmbH)	NA	26040	Octavieallee	NA	NA	66687	Wadern	Ingenieurwissenschaften	Informatik	Informatik allgemein	NA	NA	NA	WGL	Leibniz	https://www.dagstuhl.de/en/publications/	25.06.2021	NA	NA	25.06.2021	NA	NA	25.06.2021	NA	ja	22.11.2016	https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf		NA	07.04.2016			nein	über WGL Publikationsfonds	ja	https://www.leibniz-gemeinschaft.de/forschung/open-science-und-digitalisierung/open-access/publikationsfonds-zeitschriften.html	NA	NA	26.02.2021	https://drops.dagstuhl.de/	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja	03.08.2005		ja, als WGL	21.03.2016		ja		nein		26.02.2021
Saarland	Leibniz-Institut für Neue Materialien gGmbH (INM)	Saarbrücken	Leibniz-Institut für Neue Materialien gGmbH (INM)	Leibniz-Institute for New Materials	https://ror.org/00g656d67	grid.425202.3	Q1565090	Forschungsorganisation: Leibniz-Gemeinschaft	www.leibniz-inm.de	Leibniz-Institut für Neue Materialien gGmbH (INM)	Saarbrücken	http://www.gerit.org/de/institutiondetail/10741	www.leibniz-inm.de	Leibniz Institute for New Materials (INM)	grid.425202.3	10741	Campus Geb. D 2.2	NA	NA	66123	Saarbrücken	Mathematik, Naturwissenschaften	Physik, Astronomie	Materialphysik	NA	NA	NA	WGL	Leibniz	https://www.ntnm-bib.de/open-access/	25.06.2021	Uwe Geith	https://www.ntnm-bib.de/wp-content/uploads/sites/3/2017/05/OA-Policy-INM_2017.pdf	25.06.2021	Uwe Geith	https://www.ntnm-bib.de/wp-content/uploads/sites/3/2017/05/OA-Policy-INM_2017.pdf	25.06.2021	geith[at]ntnm-bib[dot]de	ja	15.05.2017	https://www.ntnm-bib.de/wp-content/uploads/sites/3/2017/05/OA-Policy-INM_2017.pdf		NA	NA			ja	über WGL Publikationsfonds	ja	https://www.leibniz-gemeinschaft.de/forschung/open-science-und-digitalisierung/open-access/publikationsfonds-zeitschriften.html	ja	https://www.leibniz-gemeinschaft.de/forschung/open-science-und-digitalisierung/open-access/publikationsfonds-monografien.html	26.02.2021	http://www.leibnizopen.de/home/index.html	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als WGL	22.10.2003		ja, als WGL	21.03.2016		nein		nein		26.02.2021
